incoming,converted,n_incoming,n_converted,name,description,namespaces,query
PPP6R1,22870,12339,1,PPP6R1,protein phosphatase 6 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:29195],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HSPBP1,23640,12340,1,HSPBP1,HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BRSK1,84446,12341,1,BRSK1,BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM71E2,284418,12342,1,FAM71E2,family with sequence similarity 71 member E2 [Source:HGNC Symbol;Acc:HGNC:25278],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM238,388564,12343,1,TMEM238,transmembrane protein 238 [Source:HGNC Symbol;Acc:HGNC:40042],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RPL28,6158,12344,1,RPL28,ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SHISA7,729956,12345,1,SHISA7,shisa family member 7 [Source:HGNC Symbol;Acc:HGNC:35409],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ISOC2,79763,12346,1,ISOC2,isochorismatase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26278],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SSC5D,284297,12347,1,SSC5D,scavenger receptor cysteine rich family member with 5 domains [Source:HGNC Symbol;Acc:HGNC:26641],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FIZ1,84922,12348,1,FIZ1,FLT3 interacting zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:25917],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF524,147807,12349,1,ZNF524,zinc finger protein 524 [Source:HGNC Symbol;Acc:HGNC:28322],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF581,51545,12350,1,ZNF581,zinc finger protein 581 [Source:HGNC Symbol;Acc:HGNC:25017],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CCDC106,29903,12351,1,CCDC106,coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
U2AF2,11338,12352,1,U2AF2,U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EPN1,29924,12353,1,EPN1,epsin 1 [Source:HGNC Symbol;Acc:HGNC:21604],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NLRP9,338321,12354,1,NLRP9,NLR family pyrin domain containing 9 [Source:HGNC Symbol;Acc:HGNC:22941],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NLRP11,204801,12355,1,NLRP11,NLR family pyrin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:22945],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NLRP4,147945,12356,1,NLRP4,NLR family pyrin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:22943],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NLRP13,126204,12357,1,NLRP13,NLR family pyrin domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22937],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NLRP8,126205,12358,1,NLRP8,NLR family pyrin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:22940],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NLRP5,126206,12359,1,NLRP5,NLR family pyrin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21269],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01864,None,12360,1,None,None,,query_1
ZNF787,126208,12361,1,ZNF787,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF444,55311,12362,1,ZNF444,zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZSCAN5A,79149,12363,1,ZSCAN5A,zinc finger and SCAN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:23710],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF542P,None,12364,1,None,None,,query_1
ZNF582,147948,12365,1,ZNF582,zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF582-AS1,None,12366,1,None,None,,query_1
ZNF583,147949,12367,1,ZNF583,zinc finger protein 583 [Source:HGNC Symbol;Acc:HGNC:26427],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZFP28,140612,12368,1,ZFP28,ZFP28 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:17801],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF470,388566,12369,1,ZNF470,zinc finger protein 470 [Source:HGNC Symbol;Acc:HGNC:22220],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF71,58491,12370,1,ZNF71,zinc finger protein 71 [Source:HGNC Symbol;Acc:HGNC:13141],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMIM17,147670,12371,1,SMIM17,small integral membrane protein 17 [Source:HGNC Symbol;Acc:HGNC:27114],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZIM2-AS1,None,12372,1,None,None,,query_1
PEG3-AS1,None,12373,1,None,None,,query_1
USP29,57663,12374,1,USP29,ubiquitin specific peptidase 29 [Source:HGNC Symbol;Acc:HGNC:18563],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZIM3,114026,12375,1,ZIM3,zinc finger imprinted 3 [Source:HGNC Symbol;Acc:HGNC:16366],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF543,125919,12376,1,ZNF543,zinc finger protein 543 [Source:HGNC Symbol;Acc:HGNC:25281],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF304,57343,12377,1,ZNF304,zinc finger protein 304 [Source:HGNC Symbol;Acc:HGNC:13505],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF772,400720,12378,1,ZNF772,zinc finger protein 772 [Source:HGNC Symbol;Acc:HGNC:33106],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF419,79744,12379,1,ZNF419,zinc finger protein 419 [Source:HGNC Symbol;Acc:HGNC:20648],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF416,55659,12380,1,ZNF416,zinc finger protein 416 [Source:HGNC Symbol;Acc:HGNC:20645],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF211,10520,12381,1,ZNF211,zinc finger protein 211 [Source:HGNC Symbol;Acc:HGNC:13003],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZSCAN4,201516,12382,1,ZSCAN4,zinc finger and SCAN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23709],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF154,7710,12383,1,ZNF154,zinc finger protein 154 [Source:HGNC Symbol;Acc:HGNC:12939],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF776,284309,12384,1,ZNF776,zinc finger protein 776 [Source:HGNC Symbol;Acc:HGNC:26765],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF814,730051,12385,1,ZNF814,zinc finger protein 814 [Source:HGNC Symbol;Acc:HGNC:33258],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC100128398,None,12386,1,None,None,,query_1
ZSCAN1,284312,12387,1,ZSCAN1,zinc finger and SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23712],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF135,7694,12388,1,ZNF135,zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZSCAN18,65982,12389,1,ZSCAN18,zinc finger and SCAN domain containing 18 [Source:HGNC Symbol;Acc:HGNC:21037],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF329,79673,12390,1,ZNF329,zinc finger protein 329 [Source:HGNC Symbol;Acc:HGNC:14209],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF274,10782,12391,1,ZNF274,zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF544,27300,12392,1,ZNF544,zinc finger protein 544 [Source:HGNC Symbol;Acc:HGNC:16759],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF8-ERVK3-1,108903150,12393,1,ZNF8-ERVK3-1,ZNF8-ERVK3-1 readthrough [Source:NCBI gene;Acc:108903150],"ENTREZGENE,WIKIGENE",query_1
A1BG,1,12394,1,A1BG,alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
A1BG-AS1,None,12395,1,None,None,,query_1
ZNF497,162968,12396,1,ZNF497,zinc finger protein 497 [Source:HGNC Symbol;Acc:HGNC:23714],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC105372483,None,12397,1,None,None,,query_1
ZNF837,116412,12398,1,ZNF837,zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC27A5,10998,12399,1,SLC27A5,solute carrier family 27 member 5 [Source:HGNC Symbol;Acc:HGNC:10999],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZBTB45,84878,12400,1,ZBTB45,zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CENPBD1P1,None,12401,1,None,None,,query_1
DEFB127,140850,12402,1,DEFB127,defensin beta 127 [Source:HGNC Symbol;Acc:HGNC:16206],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C20orf96,140680,12403,1,C20orf96,chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NRSN2-AS1,None,12404,1,None,None,,query_1
SOX12,6666,12405,1,SOX12,SRY-box transcription factor 12 [Source:HGNC Symbol;Acc:HGNC:11198],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TRIB3,57761,12406,1,TRIB3,tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RBCK1,10616,12407,1,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1 [Source:HGNC Symbol;Acc:HGNC:15864],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TBC1D20,128637,12408,1,TBC1D20,TBC1 domain family member 20 [Source:HGNC Symbol;Acc:HGNC:16133],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CSNK2A1,1457,12409,1,CSNK2A1,casein kinase 2 alpha 1 [Source:HGNC Symbol;Acc:HGNC:2457],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC52A3,113278,12410,1,SLC52A3,solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FAM110A,83541,12411,1,FAM110A,family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RSPO4,343637,12412,1,RSPO4,R-spondin 4 [Source:HGNC Symbol;Acc:HGNC:16175],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PSMF1,9491,12413,1,PSMF1,proteasome inhibitor subunit 1 [Source:HGNC Symbol;Acc:HGNC:9571],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SNPH,9751,12414,1,SNPH,syntaphilin [Source:HGNC Symbol;Acc:HGNC:15931],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FKBP1A-SDCBP2,None,12415,1,None,None,,query_1
NSFL1C,55968,12416,1,NSFL1C,NSFL1 cofactor [Source:HGNC Symbol;Acc:HGNC:15912],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SIRPD,128646,12417,1,SIRPD,signal regulatory protein delta [Source:HGNC Symbol;Acc:HGNC:16248],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SIRPG-AS1,None,12418,1,None,None,,query_1
PDYN-AS1,None,12419,1,None,None,,query_1
STK35,140901,12420,1,STK35,serine/threonine kinase 35 [Source:HGNC Symbol;Acc:HGNC:16254],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TGM3,7053,12421,1,TGM3,transglutaminase 3 [Source:HGNC Symbol;Acc:HGNC:11779],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TGM6,343641,12422,1,TGM6,transglutaminase 6 [Source:HGNC Symbol;Acc:HGNC:16255],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SNRPB,6628,12423,1,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1 [Source:HGNC Symbol;Acc:HGNC:11153],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF343,79175,12424,1,ZNF343,zinc finger protein 343 [Source:HGNC Symbol;Acc:HGNC:16017],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMC2,117532,12425,1,TMC2,transmembrane channel like 2 [Source:HGNC Symbol;Acc:HGNC:16527],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
IDH3B,3420,12426,1,IDH3B,isocitrate dehydrogenase (NAD(+)) 3 beta [Source:HGNC Symbol;Acc:HGNC:5385],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
EBF4,57593,12427,1,EBF4,EBF family member 4 [Source:HGNC Symbol;Acc:HGNC:29278],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PTPRA,5786,12428,1,PTPRA,protein tyrosine phosphatase receptor type A [Source:HGNC Symbol;Acc:HGNC:9664],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
AVP,551,12429,1,AVP,arginine vasopressin [Source:HGNC Symbol;Acc:HGNC:894],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
UBOX5-AS1,None,12430,1,None,None,,query_1
LZTS3,9762,12431,1,LZTS3,leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ITPA,3704,12432,1,ITPA,inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C20orf194,25943,12433,1,C20orf194,chromosome 20 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:17721],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ATRN,8455,12434,1,ATRN,attractin [Source:HGNC Symbol;Acc:HGNC:885],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
HSPA12B,116835,12435,1,HSPA12B,heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C20orf27,54976,12436,1,C20orf27,chromosome 20 open reading frame 27 [Source:HGNC Symbol;Acc:HGNC:15873],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CDC25B,994,12437,1,CDC25B,cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01730,None,12438,1,None,None,,query_1
MAVS,57506,12439,1,MAVS,mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PANK2,80025,12440,1,PANK2,pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SMOX,54498,12441,1,SMOX,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ADRA1D,146,12442,1,ADRA1D,adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRND,23627,12443,1,PRND,prion like protein doppel [Source:HGNC Symbol;Acc:HGNC:15748],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PRNT,None,12444,1,None,None,,query_1
RASSF2,9770,12445,1,RASSF2,Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLC23A2,9962,12446,1,SLC23A2,solute carrier family 23 member 2 [Source:HGNC Symbol;Acc:HGNC:10973],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TMEM230,29058,12447,1,TMEM230,transmembrane protein 230 [Source:HGNC Symbol;Acc:HGNC:15876],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PROKR2,128674,12448,1,PROKR2,prokineticin receptor 2 [Source:HGNC Symbol;Acc:HGNC:15836],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC00654,None,12449,1,None,None,,query_1
GPCPD1,56261,12450,1,GPCPD1,glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
C20orf196,None,12451,1,None,None,,query_1
CHGB,1114,12452,1,CHGB,chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TRMT6,51605,12453,1,TRMT6,tRNA methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20900],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MCM8,84515,12454,1,MCM8,minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MCM8-AS1,None,12455,1,None,None,,query_1
CRLS1,54675,12456,1,CRLS1,cardiolipin synthase 1 [Source:HGNC Symbol;Acc:HGNC:16148],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FERMT1,55612,12457,1,FERMT1,fermitin family member 1 [Source:HGNC Symbol;Acc:HGNC:15889],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CASC20,None,12458,1,None,None,,query_1
LINC01713,None,12459,1,None,None,,query_1
LINC01428,None,12460,1,None,None,,query_1
HAO1,54363,12461,1,HAO1,hydroxyacid oxidase 1 [Source:HGNC Symbol;Acc:HGNC:4809],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLCB1,23236,12462,1,PLCB1,phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PLCB4,5332,12463,1,PLCB4,phospholipase C beta 4 [Source:HGNC Symbol;Acc:HGNC:9059],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PAK5,57144,12464,1,PAK5,p21 (RAC1) activated kinase 5 [Source:HGNC Symbol;Acc:HGNC:15916],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929371,None,12465,1,None,None,,query_1
SNAP25-AS1,None,12466,1,None,None,,query_1
SNAP25,6616,12467,1,SNAP25,synaptosome associated protein 25 [Source:HGNC Symbol;Acc:HGNC:11132],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MKKS,8195,12468,1,MKKS,McKusick-Kaufman syndrome [Source:HGNC Symbol;Acc:HGNC:7108],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SLX4IP,128710,12469,1,SLX4IP,SLX4 interacting protein [Source:HGNC Symbol;Acc:HGNC:16225],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
JAG1,182,12470,1,JAG1,jagged canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:6188],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LOC101929413,None,12471,1,None,None,,query_1
LINC00687,None,12472,1,None,None,,query_1
BTBD3,22903,12473,1,BTBD3,BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC01722,None,12474,1,None,None,,query_1
SPTLC3,55304,12475,1,SPTLC3,serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ISM1,140862,12476,1,ISM1,isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
TASP1,55617,12477,1,TASP1,taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ESF1,51575,12478,1,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NDUFAF5,79133,12479,1,NDUFAF5,NADH:ubiquinone oxidoreductase complex assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:15899],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SEL1L2,80343,12480,1,SEL1L2,SEL1L2 adaptor subunit of ERAD E3 ligase [Source:HGNC Symbol;Acc:HGNC:15897],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MACROD2,140733,12481,1,MACROD2,mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
FLRT3,23767,12482,1,FLRT3,fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MACROD2-IT1,None,12483,1,None,None,,query_1
MACROD2-AS1,None,12484,1,None,None,,query_1
LOC613266,None,12485,1,None,None,,query_1
KIF16B,55614,12486,1,KIF16B,kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
PCSK2,5126,12487,1,PCSK2,proprotein convertase subtilisin/kexin type 2 [Source:HGNC Symbol;Acc:HGNC:8744],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BFSP1,631,12488,1,BFSP1,beaded filament structural protein 1 [Source:HGNC Symbol;Acc:HGNC:1040],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DSTN,11034,12489,1,DSTN,"destrin, actin depolymerizing factor [Source:HGNC Symbol;Acc:HGNC:15750]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RRBP1,6238,12490,1,RRBP1,ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
BANF2,140836,12491,1,BANF2,barrier to autointegration factor 2 [Source:HGNC Symbol;Acc:HGNC:16172],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SNX5,27131,12492,1,SNX5,sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
MGME1,92667,12493,1,MGME1,mitochondrial genome maintenance exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:16205],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
OVOL2,58495,12494,1,OVOL2,ovo like zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:15804],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KAT14,57325,12495,1,KAT14,lysine acetyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:15904],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
ZNF133,7692,12496,1,ZNF133,zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC00851,None,12497,1,None,None,,query_1
DZANK1,55184,12498,1,DZANK1,double zinc ribbon and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15858],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
POLR3F,10621,12499,1,POLR3F,RNA polymerase III subunit F [Source:HGNC Symbol;Acc:HGNC:15763],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
SEC23B,10483,12500,1,SEC23B,"SEC23 homolog B, coat complex II component [Source:HGNC Symbol;Acc:HGNC:10702]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
DTD1,92675,12501,1,DTD1,D-aminoacyl-tRNA deacylase 1 [Source:HGNC Symbol;Acc:HGNC:16219],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
LINC00652,None,12502,1,None,None,,query_1
C20orf78,None,12503,1,None,None,,query_1
SLC24A3,57419,12504,1,SLC24A3,solute carrier family 24 member 3 [Source:HGNC Symbol;Acc:HGNC:10977],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RIN2,54453,12505,1,RIN2,Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
NAA20,51126,12506,1,NAA20,"N(alpha)-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]","ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
CFAP61,26074,12507,1,CFAP61,cilia and flagella associated protein 61 [Source:HGNC Symbol;Acc:HGNC:15872],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
RALGAPA2,57186,12508,1,RALGAPA2,Ral GTPase activating protein catalytic alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:16207],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
KIZ-AS1,None,12509,1,None,None,,query_1
KIZ,55857,12510,1,KIZ,kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865],"ENTREZGENE,HGNC,UNIPROT_GN,WIKIGENE",query_1
